time_s,position_px,label,peak_to_peak_px
26.466666666666665,3.2325106878207635,top,5.823591501062424
26.566666666666666,-2.3681558641393394,bottom,5.600666551960103
26.7,3.167973769736818,top,5.536129633876158
26.833333333333332,-2.2527035710547807,bottom,5.420677340791599
26.966666666666665,3.555660350429207,top,5.808363921483988
27.1,-2.359693063368695,bottom,5.915353413797902
27.233333333333334,3.359404498824233,top,5.719097562192928
27.266666666666666,-1.777006706035536,bottom,5.136411204859769
27.333333333333332,1.4483642538314143,top,3.22537095986695
27.4,-1.5883118075026914,bottom,3.0366760613341057
27.433333333333334,1.0411089499932586,top,2.62942075749595
27.466666666666665,-2.1475135067159954,bottom,3.188622456709254
27.5,1.5968001435163615,top,3.744313650232357
27.566666666666666,-2.660191635692968,bottom,4.256991779209329
27.633333333333333,3.08666338774583,top,5.746855023438798
27.666666666666668,-2.7505587066752923,bottom,5.837222094421122
27.7,3.08246866382774,top,5.833027370503032
27.766666666666666,-2.506525362600428,bottom,5.588994026428168
27.8,1.9218519565772567,top,4.4283773191776845
27.833333333333332,-3.1938282696434044,bottom,5.115680226220661
27.9,2.769547139536826,top,5.96337540918023
27.933333333333334,-3.3740176134555213,bottom,6.143564752992347
27.966666666666665,3.4908265838992065,top,6.864844197354728
28.0,-3.0019537576188213,bottom,6.492780341518028
28.066666666666666,3.295333960401422,top,6.297287718020243
28.1,-2.557480185542545,bottom,5.852814145943967
28.133333333333333,3.292904741349844,top,5.850384926892389
28.166666666666668,-2.9890677978348776,bottom,6.281972539184721
28.3,1.4436021917682638,top,4.432669989603141
28.333333333333332,-1.9076330724794843,bottom,3.351235264247748
28.366666666666667,-0.3719084797121468,top,1.5357245927673375
28.4,-2.930251972664223,bottom,2.5583434929520763
28.433333333333334,1.1302882923916968,top,4.06054026505592
28.466666666666665,-0.8496276657024282,bottom,1.979915958094125
28.533333333333335,0.8953829626885863,top,1.7450106283910145
28.566666666666666,-1.8971196083159612,bottom,2.7925025710045475
28.6,1.534329112478531,top,3.431448720794492
28.633333333333333,-2.456346548698207,bottom,3.9906756611767378
28.666666666666668,1.0409798076894958,top,3.4973263563877026
28.7,-0.21456866600738067,bottom,1.2555484736968765
28.733333333333334,2.791029741107309,top,3.0055984071146895
28.766666666666666,-2.7035877722937585,bottom,5.494617513401067
28.8,2.457716210237777,top,5.161303982531535
28.9,-1.8398460693372272,bottom,4.297562279575004
28.933333333333334,1.3992620350754805,top,3.2391081044127077
28.966666666666665,-1.4502609968928937,bottom,2.849523031968374
29.066666666666666,1.5150339831362771,top,2.965294980029171
29.1,-2.217979849202834,bottom,3.733013832339111
29.133333333333333,1.5057373460991812,top,3.723717195302015
29.233333333333334,-1.8206070606615867,bottom,3.326344406760768
29.266666666666666,1.5778879014883387,top,3.3984949621499254
29.3,-1.222095343830233,bottom,2.799983245318572
29.333333333333332,1.533418554991954,top,2.755513898822187
29.366666666666667,-1.7625980720840744,bottom,3.2960166270760283
